Date,Country,City,Specie,count,min,max,median,variance
2019-08-22,ES,Madrid,wind-speed,213,0.2,7.4,3.3,24.30
2019-08-31,ES,Madrid,wind-speed,210,0.2,6.1,2.0,13.85
2019-07-08,ES,Madrid,wind-speed,216,0.2,14.0,6.0,90.06
2019-07-17,ES,Madrid,wind-speed,216,0.2,7.1,3.8,19.99
2019-09-26,ES,Madrid,wind-speed,203,0.2,6.0,3.5,20.28
2019-08-18,ES,Madrid,wind-speed,204,0.2,12.2,6.4,126.03
2019-09-10,ES,Madrid,wind-speed,216,0.2,16.1,8.3,104.97
2019-09-21,ES,Madrid,wind-speed,203,0.2,7.1,2.8,21.19
2019-09-23,ES,Madrid,wind-speed,200,0.1,6.3,2.6,20.20
2019-09-27,ES,Madrid,wind-speed,197,0.2,6.2,2.3,28.31
2019-07-26,ES,Madrid,wind-speed,192,0.2,11.2,6.3,95.37
2019-08-14,ES,Madrid,wind-speed,216,0.2,7.4,3.4,31.39
2019-08-04,ES,Madrid,wind-speed,192,0.7,9.3,4.8,55.08
2019-09-03,ES,Madrid,wind-speed,215,0.2,8.7,4.0,47.54
2019-09-16,ES,Madrid,wind-speed,209,0.2,7.9,3.1,34.08
2019-09-25,ES,Madrid,wind-speed,208,0.2,11.3,3.2,88.14
2019-07-07,ES,Madrid,wind-speed,216,0.4,7.5,4.0,29.85
2019-07-11,ES,Madrid,wind-speed,198,0.2,6.2,3.5,23.36
2019-08-03,ES,Madrid,wind-speed,192,0.2,9.2,3.5,42.24
2019-08-06,ES,Madrid,wind-speed,192,0.2,10.7,5.8,71.12
2019-07-06,ES,Madrid,wind-speed,215,0.2,10.4,4.1,71.26
2019-07-13,ES,Madrid,wind-speed,216,0.2,13.2,4.8,112.69
2019-08-02,ES,Madrid,wind-speed,192,0.2,8.0,4.0,28.42
2019-09-14,ES,Madrid,wind-speed,215,0.2,9.0,6.1,39.91
2019-09-20,ES,Madrid,wind-speed,214,0.5,9.0,4.6,35.48
2019-09-22,ES,Madrid,wind-speed,210,0.5,9.6,4.9,46.02
2019-09-30,ES,Madrid,wind-speed,216,0.2,17.6,3.0,70.30
2019-07-02,ES,Madrid,wind-speed,212,0.2,8.0,4.0,24.16
2019-07-04,ES,Madrid,wind-speed,216,0.2,12.4,5.8,68.80
2019-07-16,ES,Madrid,wind-speed,216,0.5,8.0,4.5,33.16
2019-07-18,ES,Madrid,wind-speed,216,0.2,9.2,3.8,30.78
2019-08-05,ES,Madrid,wind-speed,192,0.2,9.1,3.5,57.16
2019-08-09,ES,Madrid,wind-speed,195,0.2,15.5,8.0,119.47
2019-08-17,ES,Madrid,wind-speed,214,0.2,11.9,3.1,85.17
2019-09-08,ES,Madrid,wind-speed,216,0.2,9.9,4.2,68.38
2019-07-01,ES,Madrid,wind-speed,214,0.2,15.3,4.3,99.98
2019-07-12,ES,Madrid,wind-speed,208,0.2,8.0,3.2,22.95
2019-09-18,ES,Madrid,wind-speed,205,0.2,5.7,3.0,19.60
2019-09-11,ES,Madrid,wind-speed,216,0.5,15.9,10.6,111.06
2019-09-17,ES,Madrid,wind-speed,206,0.2,9.5,3.5,35.30
2019-08-30,ES,Madrid,wind-speed,216,0.2,7.2,4.0,21.87
2019-09-01,ES,Madrid,wind-speed,208,0.2,11.4,2.4,58.72
2019-09-24,ES,Madrid,wind-speed,203,0.2,10.5,3.6,69.97
2019-09-29,ES,Madrid,wind-speed,216,0.2,15.6,3.1,127.46
2019-07-09,ES,Madrid,wind-speed,203,0.2,8.8,3.6,49.14
2019-07-19,ES,Madrid,wind-speed,207,0.2,11.2,5.1,74.18
2019-09-22,ES,Madrid,wind-gust,192,1.8,18.3,12.8,164.23
2019-07-08,ES,Madrid,wind-gust,192,0.3,24.6,12.0,302.41
2019-07-09,ES,Madrid,wind-gust,192,1.0,20.0,9.1,169.20
2019-07-24,ES,Madrid,wind-gust,209,0.3,99.1,11.3,1753.14
2019-07-27,ES,Madrid,wind-gust,192,1.6,67.8,15.2,581.78
2019-08-19,ES,Madrid,wind-gust,192,0.4,22.0,8.8,337.08
2019-08-28,ES,Madrid,wind-gust,180,0.9,10.5,6.8,74.96
2019-07-05,ES,Madrid,wind-gust,192,3.7,21.1,13.2,198.83
2019-07-11,ES,Madrid,wind-gust,188,0.3,13.7,8.8,112.07
2019-07-12,ES,Madrid,wind-gust,216,0.1,13.7,7.5,99.69
2019-08-31,ES,Madrid,wind-gust,216,0.4,11.6,5.2,81.86
2019-09-13,ES,Madrid,wind-gust,192,0.5,23.7,14.0,252.60
2019-07-18,ES,Madrid,wind-gust,214,5.8,17.4,9.4,53.59
2019-08-06,ES,Madrid,wind-gust,192,2.1,21.8,13.1,319.19
2019-09-24,ES,Madrid,wind-gust,192,0.5,19.3,9.7,258.14
2019-09-26,ES,Madrid,wind-gust,192,2.4,11.5,8.5,52.93
2019-09-23,ES,Madrid,wind-gust,192,0.5,13.6,5.9,105.51
2019-07-16,ES,Madrid,wind-gust,216,0.2,17.2,10.1,133.48
2019-08-02,ES,Madrid,wind-gust,192,3.0,14.4,11.0,52.96
2019-08-20,ES,Madrid,wind-gust,192,1.0,20.8,15.4,197.75
2019-09-15,ES,Madrid,wind-gust,192,0.3,14.0,9.8,78.83
2019-09-19,ES,Madrid,wind-gust,192,1.0,14.9,8.6,69.97
2019-09-21,ES,Madrid,wind-gust,192,1.2,12.1,8.1,62.04
2019-07-03,ES,Madrid,wind-gust,192,2.8,27.3,13.7,140.02
2019-07-15,ES,Madrid,wind-gust,216,0.3,20.4,11.7,189.16
2019-08-23,ES,Madrid,wind-gust,192,0.6,10.5,7.9,62.52
2019-09-02,ES,Madrid,wind-gust,216,5.2,24.0,13.2,407.85
2019-09-25,ES,Madrid,wind-gust,192,1.5,19.0,8.4,172.22
2019-07-20,ES,Madrid,wind-gust,192,4.7,16.5,10.8,59.45
2019-07-25,ES,Madrid,wind-gust,192,1.5,20.5,11.3,303.40
2019-08-01,ES,Madrid,wind-gust,170,0.5,21.1,11.3,229.59
2019-09-04,ES,Madrid,wind-gust,216,2.6,23.3,8.4,143.04
2019-09-14,ES,Madrid,wind-gust,192,0.5,14.5,12.4,126.82
2019-09-28,ES,Madrid,wind-gust,195,1.7,12.4,7.2,77.83
2019-07-14,ES,Madrid,wind-gust,216,1.0,22.0,11.0,149.48
2019-07-30,ES,Madrid,wind-gust,190,3.0,19.1,9.4,107.22
2019-08-08,ES,Madrid,wind-gust,192,1.2,23.1,12.9,360.65
2019-08-27,ES,Madrid,wind-gust,192,1.2,18.0,7.0,101.77
2019-09-06,ES,Madrid,wind-gust,216,7.5,22.7,17.0,216.54
2019-07-06,ES,Madrid,wind-gust,192,1.3,21.8,9.5,307.99
2019-07-07,ES,Madrid,wind-gust,192,0.5,15.4,10.0,90.69
2019-08-10,ES,Madrid,wind-gust,216,0.3,18.2,10.5,186.15
2019-09-16,ES,Madrid,wind-gust,192,1.0,14.7,8.4,104.46
2019-09-29,ES,Madrid,wind-gust,216,1.1,58.0,7.9,499.24
2019-08-18,ES,Madrid,wind-gust,192,0.2,26.0,11.8,558.45
2019-10-03,ES,Madrid,wind-gust,213,1.3,28.0,6.7,181.45
2019-07-13,ES,Madrid,wind-gust,216,2.8,26.4,11.5,381.88
2019-07-19,ES,Madrid,wind-gust,192,3.1,20.0,13.0,126.81
2019-07-26,ES,Madrid,wind-gust,192,1.0,22.7,13.6,353.44
2019-07-31,ES,Madrid,wind-gust,182,5.0,26.2,15.0,223.47
2019-08-05,ES,Madrid,wind-gust,192,1.6,20.5,8.4,299.53
2019-08-17,ES,Madrid,wind-gust,214,0.3,24.0,7.5,421.58
2019-08-29,ES,Madrid,wind-gust,216,1.8,10.6,7.4,52.42
2019-09-07,ES,Madrid,wind-gust,216,2.3,22.9,16.7,344.61
2019-07-02,ES,Madrid,wind-gust,192,5.0,17.3,10.1,42.37
2019-07-17,ES,Madrid,wind-gust,216,0.5,15.0,8.9,66.19
2019-08-04,ES,Madrid,wind-gust,192,1.0,20.9,11.0,240.26
2019-08-11,ES,Madrid,wind-gust,214,1.5,23.6,13.3,379.91
2019-08-15,ES,Madrid,wind-gust,216,2.0,17.0,8.2,68.32
2019-08-24,ES,Madrid,wind-gust,192,1.5,11.5,7.3,64.59
2019-09-09,ES,Madrid,wind-gust,216,1.9,25.2,11.2,427.60
2019-09-12,ES,Madrid,wind-gust,213,0.5,26.3,14.7,362.06
2019-10-04,ES,Madrid,wind-gust,195,0.8,12.4,7.4,89.43
2019-07-22,ES,Madrid,wind-gust,216,3.8,19.8,13.3,175.32
2019-08-21,ES,Madrid,wind-gust,192,2.7,21.3,10.2,135.76
2019-08-30,ES,Madrid,wind-gust,216,2.8,17.1,9.2,69.10
2019-09-05,ES,Madrid,wind-gust,216,8.7,29.1,20.1,225.30
2019-10-02,ES,Madrid,wind-gust,175,1.0,61.3,13.0,632.54
2019-08-07,ES,Madrid,wind-gust,192,1.8,17.2,12.4,100.45
2019-08-22,ES,Madrid,wind-gust,192,1.0,13.3,9.0,93.56
2019-09-17,ES,Madrid,wind-gust,192,2.4,20.3,8.2,130.44
2019-09-20,ES,Madrid,wind-gust,192,3.2,20.0,11.0,113.68
2019-10-01,ES,Madrid,wind-gust,216,1.2,70.8,8.1,1127.61
2019-08-16,ES,Madrid,wind-gust,216,2.8,20.0,11.3,141.93
2019-09-01,ES,Madrid,wind-gust,216,0.4,19.0,7.5,216.56
2019-09-10,ES,Madrid,wind-gust,216,8.2,30.3,17.5,230.06
2019-09-11,ES,Madrid,wind-gust,216,4.2,31.4,21.5,325.56
2019-07-04,ES,Madrid,wind-gust,192,4.5,25.2,14.3,162.22
2019-07-10,ES,Madrid,wind-gust,192,0.3,15.8,9.6,126.04
2019-08-03,ES,Madrid,wind-gust,192,2.9,19.0,10.0,177.10
2019-09-27,ES,Madrid,wind-gust,192,1.6,13.5,5.1,118.13
2019-07-21,ES,Madrid,wind-gust,194,2.8,19.5,11.1,109.70
2019-07-28,ES,Madrid,wind-gust,192,1.0,14.9,11.1,53.82
2019-08-09,ES,Madrid,wind-gust,195,0.2,29.8,16.2,548.02
2019-08-12,ES,Madrid,wind-gust,194,3.1,23.4,12.5,161.58
2019-09-18,ES,Madrid,wind-gust,192,1.0,13.4,7.5,81.41
2019-10-06,ES,Madrid,wind-gust,216,1.1,14.3,6.8,92.50
2019-08-26,ES,Madrid,wind-gust,192,4.2,28.6,13.2,122.28
2019-09-03,ES,Madrid,wind-gust,215,4.3,15.6,9.8,75.33
2019-07-01,ES,Madrid,wind-gust,192,4.8,25.0,9.7,320.28
2019-07-23,ES,Madrid,wind-gust,216,0.3,46.2,11.5,333.17
2019-07-29,ES,Madrid,wind-gust,192,1.5,24.4,10.7,469.40
2019-08-13,ES,Madrid,wind-gust,216,0.8,23.4,13.0,241.12
2019-08-14,ES,Madrid,wind-gust,216,0.3,16.2,9.3,100.06
2019-08-25,ES,Madrid,wind-gust,192,3.0,18.7,12.8,110.45
2019-09-08,ES,Madrid,wind-gust,216,2.3,18.0,10.1,113.83
2019-09-30,ES,Madrid,wind-gust,216,0.3,60.8,7.3,707.88
2019-10-05,ES,Madrid,wind-gust,215,0.6,10.5,7.8,56.29
2019-08-31,ES,Madrid,dew,52,8.5,15.0,12.0,29.95
2019-09-13,ES,Madrid,dew,53,8.0,15.0,10.0,71.50
2019-10-02,ES,Madrid,dew,54,3.5,9.0,6.0,22.08
2019-07-29,ES,Madrid,dew,55,-1.0,8.5,5.0,43.15
2019-07-12,ES,Madrid,dew,56,5.5,9.5,7.5,14.14
2019-08-16,ES,Madrid,dew,51,5.0,13.5,11.0,60.95
2019-08-23,ES,Madrid,dew,56,4.5,11.0,8.0,33.66
2019-08-25,ES,Madrid,dew,54,2.5,13.0,9.5,91.15
2019-09-01,ES,Madrid,dew,49,9.0,14.0,12.5,14.66
2019-09-21,ES,Madrid,dew,56,13.5,16.5,15.0,6.70
2019-09-28,ES,Madrid,dew,56,0.5,9.5,6.0,67.70
2019-07-11,ES,Madrid,dew,54,2.5,11.0,7.0,78.55
2019-07-20,ES,Madrid,dew,56,3.0,13.0,10.0,50.03
2019-07-24,ES,Madrid,dew,58,6.5,13.5,10.0,37.84
2019-07-26,ES,Madrid,dew,55,0.5,15.0,8.5,220.90
2019-07-31,ES,Madrid,dew,52,7.0,17.3,11.0,70.17
2019-08-01,ES,Madrid,dew,54,1.5,16.0,9.0,259.68
2019-09-03,ES,Madrid,dew,52,4.5,15.5,11.0,108.50
2019-09-16,ES,Madrid,dew,46,13.5,17.0,16.0,5.80
2019-07-18,ES,Madrid,dew,54,8.0,14.0,11.0,41.92
2019-10-01,ES,Madrid,dew,52,4.0,10.0,7.0,27.93
2019-09-05,ES,Madrid,dew,57,2.0,9.5,6.5,61.29
2019-07-08,ES,Madrid,dew,58,4.5,12.0,9.0,33.33
2019-07-28,ES,Madrid,dew,51,5.5,11.5,8.0,11.92
2019-08-09,ES,Madrid,dew,47,13.0,18.0,16.0,11.08
2019-08-13,ES,Madrid,dew,50,-1.5,10.0,4.5,89.39
2019-08-19,ES,Madrid,dew,56,3.5,13.0,9.0,41.89
2019-09-17,ES,Madrid,dew,56,11.0,16.5,13.5,20.62
2019-10-05,ES,Madrid,dew,56,6.0,11.0,9.0,15.34
2019-07-06,ES,Madrid,dew,56,-1.0,7.5,4.5,50.49
2019-07-17,ES,Madrid,dew,56,4.5,14.5,9.5,70.52
2019-07-23,ES,Madrid,dew,58,5.0,18.0,7.0,125.55
2019-07-25,ES,Madrid,dew,56,5.5,10.5,8.0,14.07
2019-07-27,ES,Madrid,dew,56,2.5,11.0,8.0,29.54
2019-08-24,ES,Madrid,dew,56,4.0,9.5,7.5,33.25
2019-08-30,ES,Madrid,dew,56,9.5,17.5,13.0,33.57
2019-09-19,ES,Madrid,dew,53,9.0,14.0,12.5,18.70
2019-07-16,ES,Madrid,dew,51,-146.0,11.5,8.5,9214.20
2019-07-10,ES,Madrid,dew,54,4.5,12.0,9.0,44.60
2019-08-07,ES,Madrid,dew,46,6.0,14.5,12.0,36.91
2019-08-08,ES,Madrid,dew,56,11.0,14.5,13.0,10.81
2019-08-14,ES,Madrid,dew,56,-1.0,10.0,4.0,47.81
2019-08-15,ES,Madrid,dew,55,3.5,10.0,6.5,38.04
2019-09-15,ES,Madrid,dew,52,14.5,18.0,16.0,7.56
2019-07-07,ES,Madrid,dew,58,3.0,8.0,6.0,15.86
2019-08-20,ES,Madrid,dew,57,8.5,15.0,13.0,39.78
2019-09-09,ES,Madrid,dew,56,-3.0,10.0,3.0,196.61
2019-09-12,ES,Madrid,dew,46,7.0,10.5,10.0,12.84
2019-09-24,ES,Madrid,dew,58,8.0,16.0,10.5,55.98
2019-07-19,ES,Madrid,dew,55,5.5,13.0,10.0,36.29
2019-08-11,ES,Madrid,dew,56,0.5,8.5,5.0,47.32
2019-09-20,ES,Madrid,dew,46,14.0,17.0,14.5,5.60
2019-09-27,ES,Madrid,dew,54,3.0,11.0,7.5,65.64
2019-07-04,ES,Madrid,dew,50,5.5,12.0,8.5,38.19
2019-08-22,ES,Madrid,dew,58,1.0,17.0,10.5,319.53
2019-09-07,ES,Madrid,dew,55,1.0,13.0,6.0,85.95
2019-09-11,ES,Madrid,dew,52,5.0,8.0,6.0,3.48
2019-09-18,ES,Madrid,dew,53,10.5,15.0,12.0,17.02
2019-09-23,ES,Madrid,dew,55,6.5,11.0,9.5,12.58
2019-07-05,ES,Madrid,dew,53,2.0,13.0,8.5,75.16
2019-07-03,ES,Madrid,dew,58,3.0,17.5,11.0,189.04
2019-07-15,ES,Madrid,dew,54,2.0,11.0,8.0,64.43
2019-08-04,ES,Madrid,dew,56,0.5,8.5,4.0,50.39
2019-08-18,ES,Madrid,dew,56,-6.0,7.0,2.0,114.07
2019-09-29,ES,Madrid,dew,55,2.0,11.0,6.0,55.17
2019-09-30,ES,Madrid,dew,55,1.5,7.5,5.0,31.84
2019-10-06,ES,Madrid,dew,54,3.5,9.0,7.0,25.30
2019-07-02,ES,Madrid,dew,52,6.5,14.0,10.0,33.71
2019-08-21,ES,Madrid,dew,54,12.0,16.6,14.0,16.18
2019-08-26,ES,Madrid,dew,56,9.5,18.5,14.2,36.04
2019-09-08,ES,Madrid,dew,55,2.5,13.0,9.0,65.45
2019-07-09,ES,Madrid,dew,56,7.0,12.0,10.0,25.89
2019-08-06,ES,Madrid,dew,58,1.0,8.0,4.5,44.21
2019-08-27,ES,Madrid,dew,56,12.0,16.0,13.0,12.43
2019-09-02,ES,Madrid,dew,54,11.5,15.5,13.0,6.70
2019-09-14,ES,Madrid,dew,50,12.0,16.0,14.0,19.54
2019-09-22,ES,Madrid,dew,54,7.0,17.0,10.5,113.65
2019-08-05,ES,Madrid,dew,58,2.0,9.0,5.0,36.44
2019-07-13,ES,Madrid,dew,56,7.0,14.5,10.5,42.09
2019-07-21,ES,Madrid,dew,53,9.5,17.0,11.5,23.72
2019-08-17,ES,Madrid,dew,48,3.0,11.0,6.5,36.80
2019-08-29,ES,Madrid,dew,52,9.0,14.5,11.5,23.14
2019-09-25,ES,Madrid,dew,50,7.0,13.0,8.5,15.29
2019-10-04,ES,Madrid,dew,50,4.0,6.5,5.5,3.29
2019-07-01,ES,Madrid,dew,54,3.5,12.5,8.5,35.11
2019-08-03,ES,Madrid,dew,56,-1.5,13.0,3.5,248.52
2019-08-12,ES,Madrid,dew,56,-1.5,7.5,1.0,58.23
2019-08-28,ES,Madrid,dew,55,9.0,16.0,12.0,44.29
2019-09-04,ES,Madrid,dew,56,3.5,14.5,7.0,81.00
2019-09-10,ES,Madrid,dew,54,0.5,7.0,4.0,41.08
2019-10-03,ES,Madrid,dew,49,4.0,7.5,6.0,11.51
2019-07-22,ES,Madrid,dew,56,2.5,14.0,8.0,38.35
2019-07-30,ES,Madrid,dew,43,-2.0,5.5,1.0,74.24
2019-08-02,ES,Madrid,dew,56,-2.5,14.0,6.5,270.63
2019-08-10,ES,Madrid,dew,56,3.0,17.0,7.5,151.28
2019-09-06,ES,Madrid,dew,55,-1.5,5.0,3.0,57.72
2019-09-26,ES,Madrid,dew,51,8.5,10.5,9.0,2.64
2019-07-14,ES,Madrid,dew,52,6.0,14.5,11.5,42.45
2019-10-01,ES,Madrid,temperature,216,11.6,27.5,21.1,109.21
2019-08-09,ES,Madrid,temperature,195,21.1,32.5,25.5,72.77
2019-08-10,ES,Madrid,temperature,216,16.5,32.0,23.9,178.14
2019-08-15,ES,Madrid,temperature,216,19.0,35.5,28.5,192.76
2019-08-17,ES,Madrid,temperature,216,20.5,37.3,29.9,157.99
2019-08-26,ES,Madrid,temperature,216,15.4,28.5,22.7,86.75
2019-09-18,ES,Madrid,temperature,216,16.0,28.0,21.0,127.03
2019-09-25,ES,Madrid,temperature,216,14.0,25.0,19.5,80.50
2019-07-12,ES,Madrid,temperature,216,20.0,39.5,32.2,243.24
2019-08-07,ES,Madrid,temperature,192,22.5,28.5,25.2,22.30
2019-08-18,ES,Madrid,temperature,216,17.5,36.0,28.4,156.00
2019-08-19,ES,Madrid,temperature,216,19.8,33.0,26.7,79.10
2019-08-20,ES,Madrid,temperature,216,19.0,30.5,23.7,103.62
2019-09-01,ES,Madrid,temperature,216,19.6,33.5,26.3,97.94
2019-09-09,ES,Madrid,temperature,216,15.0,30.5,23.2,133.45
2019-07-10,ES,Madrid,temperature,216,16.0,33.0,24.0,262.86
2019-07-26,ES,Madrid,temperature,192,22.0,32.0,26.9,55.45
2019-07-27,ES,Madrid,temperature,192,18.2,28.5,22.7,61.33
2019-09-16,ES,Madrid,temperature,216,15.6,26.0,20.3,85.41
2019-09-28,ES,Madrid,temperature,216,11.2,29.0,20.7,175.97
2019-10-03,ES,Madrid,temperature,216,9.5,26.5,17.5,169.10
2019-10-05,ES,Madrid,temperature,216,12.0,27.5,20.8,127.13
2019-08-04,ES,Madrid,temperature,192,19.6,36.6,29.8,151.37
2019-08-05,ES,Madrid,temperature,192,19.3,36.5,28.8,162.08
2019-08-11,ES,Madrid,temperature,216,18.7,30.0,24.1,67.26
2019-08-16,ES,Madrid,temperature,216,20.5,36.5,27.5,223.52
2019-09-19,ES,Madrid,temperature,216,16.0,32.2,22.3,128.46
2019-09-24,ES,Madrid,temperature,216,11.7,27.5,19.8,151.46
2019-09-30,ES,Madrid,temperature,216,12.3,30.0,22.5,188.33
2019-07-08,ES,Madrid,temperature,216,16.9,30.0,25.0,108.55
2019-07-23,ES,Madrid,temperature,216,22.5,39.0,28.7,142.69
2019-08-13,ES,Madrid,temperature,216,14.0,30.0,22.0,243.34
2019-08-29,ES,Madrid,temperature,216,18.7,33.5,26.4,169.46
2019-08-30,ES,Madrid,temperature,216,20.2,34.0,24.8,139.68
2019-07-20,ES,Madrid,temperature,216,21.5,38.0,30.6,169.41
2019-07-24,ES,Madrid,temperature,209,19.5,38.0,29.3,188.21
2019-07-31,ES,Madrid,temperature,182,17.2,32.6,23.9,265.03
2019-07-01,ES,Madrid,temperature,216,22.0,36.0,29.8,111.85
2019-07-06,ES,Madrid,temperature,216,18.0,35.0,27.3,135.77
2019-07-11,ES,Madrid,temperature,216,20.6,38.5,29.4,265.98
2019-09-06,ES,Madrid,temperature,216,11.0,27.0,17.5,243.89
2019-09-23,ES,Madrid,temperature,216,10.8,25.9,18.2,107.17
2019-09-20,ES,Madrid,temperature,216,16.5,25.5,20.6,49.69
2019-10-04,ES,Madrid,temperature,216,11.0,28.5,20.3,167.16
2019-07-19,ES,Madrid,temperature,216,22.2,37.0,29.0,206.63
2019-09-04,ES,Madrid,temperature,216,18.6,34.0,25.5,160.44
2019-09-10,ES,Madrid,temperature,216,13.8,22.4,16.7,47.67
2019-09-12,ES,Madrid,temperature,216,14.7,28.5,21.2,165.97
2019-09-29,ES,Madrid,temperature,216,10.0,30.0,21.1,312.59
2019-10-02,ES,Madrid,temperature,188,7.2,24.0,18.3,86.10
2019-09-13,ES,Madrid,temperature,216,15.1,22.0,19.1,27.20
2019-07-02,ES,Madrid,temperature,216,19.8,35.0,27.5,167.43
2019-07-18,ES,Madrid,temperature,216,20.0,36.0,28.0,203.61
2019-08-08,ES,Madrid,temperature,192,17.3,34.5,25.6,222.39
2019-08-21,ES,Madrid,temperature,216,18.3,30.8,21.7,124.24
2019-09-03,ES,Madrid,temperature,216,17.2,34.0,24.5,218.77
2019-09-07,ES,Madrid,temperature,216,13.3,29.5,18.8,242.31
2019-09-11,ES,Madrid,temperature,216,13.0,26.0,19.5,163.41
2019-09-27,ES,Madrid,temperature,216,13.6,29.0,22.5,136.32
2019-07-14,ES,Madrid,temperature,216,19.7,33.5,26.5,137.17
2019-07-15,ES,Madrid,temperature,216,18.3,36.0,27.0,242.51
2019-07-16,ES,Madrid,temperature,216,19.7,37.0,28.0,236.57
2019-07-29,ES,Madrid,temperature,192,17.8,33.5,25.8,133.49
2019-07-30,ES,Madrid,temperature,192,16.7,31.5,23.8,175.35
2019-08-25,ES,Madrid,temperature,216,18.3,33.5,26.8,127.27
2019-09-08,ES,Madrid,temperature,216,15.4,29.5,21.9,173.96
2019-09-22,ES,Madrid,temperature,216,15.4,23.5,18.0,39.58
2019-07-07,ES,Madrid,temperature,216,18.3,34.5,27.3,159.52
2019-07-17,ES,Madrid,temperature,216,20.8,34.0,27.9,105.53
2019-08-12,ES,Madrid,temperature,216,14.8,28.0,21.5,108.22
2019-08-24,ES,Madrid,temperature,216,17.4,34.0,26.6,182.98
2019-08-28,ES,Madrid,temperature,216,15.3,31.0,24.5,167.53
2019-09-02,ES,Madrid,temperature,216,17.2,31.5,23.5,203.09
2019-09-05,ES,Madrid,temperature,216,15.9,28.0,21.1,105.04
2019-10-06,ES,Madrid,temperature,216,11.8,28.0,21.5,136.99
2019-08-02,ES,Madrid,temperature,192,20.6,36.0,28.5,179.62
2019-08-03,ES,Madrid,temperature,192,20.0,37.0,28.5,178.49
2019-08-27,ES,Madrid,temperature,216,15.5,27.5,20.5,150.82
2019-09-15,ES,Madrid,temperature,216,15.5,23.0,17.7,21.84
2019-09-17,ES,Madrid,temperature,216,15.0,29.0,20.5,128.62
2019-09-26,ES,Madrid,temperature,216,12.0,27.5,20.8,159.92
2019-07-03,ES,Madrid,temperature,216,19.7,35.5,26.8,205.52
2019-07-05,ES,Madrid,temperature,216,21.6,34.0,27.5,113.03
2019-07-21,ES,Madrid,temperature,216,22.8,39.0,30.8,158.78
2019-07-28,ES,Madrid,temperature,192,15.0,30.5,21.9,214.26
2019-08-14,ES,Madrid,temperature,216,14.7,33.5,24.5,273.64
2019-08-23,ES,Madrid,temperature,216,16.6,32.5,25.6,182.64
2019-09-14,ES,Madrid,temperature,216,15.5,21.4,17.1,11.77
2019-08-22,ES,Madrid,temperature,216,15.8,32.7,23.5,251.37
2019-07-04,ES,Madrid,temperature,216,21.6,34.0,27.8,123.58
2019-07-09,ES,Madrid,temperature,216,14.1,29.0,23.0,127.21
2019-07-13,ES,Madrid,temperature,216,23.4,36.0,30.6,56.80
2019-07-22,ES,Madrid,temperature,216,21.7,38.0,29.6,170.30
2019-07-25,ES,Madrid,temperature,192,22.7,37.0,29.9,99.53
2019-08-01,ES,Madrid,temperature,170,20.1,35.0,25.9,183.88
2019-08-06,ES,Madrid,temperature,192,18.8,36.5,29.0,142.19
2019-08-31,ES,Madrid,temperature,216,18.0,33.0,25.3,166.79
2019-09-21,ES,Madrid,temperature,216,15.5,22.0,17.7,20.46
2019-07-08,ES,Madrid,o3,91,9.8,47.2,33.7,849.66
2019-07-09,ES,Madrid,o3,94,7.8,79.9,35.4,2322.97
2019-07-27,ES,Madrid,o3,157,17.9,37.4,25.2,258.84
2019-08-04,ES,Madrid,o3,70,7.0,57.8,37.4,1493.99
2019-08-18,ES,Madrid,o3,94,7.1,46.8,29.7,1431.37
2019-08-25,ES,Madrid,o3,94,6.5,59.7,35.1,1081.39
2019-08-26,ES,Madrid,o3,92,5.5,43.9,31.5,775.09
2019-08-27,ES,Madrid,o3,93,4.2,68.8,28.4,2774.75
2019-09-09,ES,Madrid,o3,91,1.6,42.7,23.6,1686.64
2019-09-24,ES,Madrid,o3,91,0.5,36.2,15.1,1381.35
2019-07-01,ES,Madrid,o3,94,9.5,71.4,33.8,1690.40
2019-07-20,ES,Madrid,o3,93,18.3,73.5,39.0,1673.23
2019-08-05,ES,Madrid,o3,66,2.5,50.0,32.0,1823.42
2019-08-09,ES,Madrid,o3,69,3.3,21.2,13.4,146.81
2019-08-12,ES,Madrid,o3,66,13.5,43.5,34.6,524.78
2019-08-20,ES,Madrid,o3,93,10.4,45.5,26.7,650.80
2019-09-13,ES,Madrid,o3,94,4.5,37.8,26.0,371.08
2019-09-20,ES,Madrid,o3,143,2.0,41.9,25.2,856.92
2019-09-29,ES,Madrid,o3,127,0.5,53.2,17.1,2014.26
2019-10-05,ES,Madrid,o3,92,1.3,53.2,14.6,2329.76
2019-07-06,ES,Madrid,o3,92,7.4,49.2,31.7,1446.53
2019-07-17,ES,Madrid,o3,87,4.1,69.5,39.1,2529.02
2019-07-18,ES,Madrid,o3,93,13.9,85.1,36.6,3575.79
2019-08-01,ES,Madrid,o3,68,19.1,49.2,30.1,717.53
2019-08-19,ES,Madrid,o3,94,2.1,37.8,22.5,1215.07
2019-09-27,ES,Madrid,o3,166,0.4,44.7,10.0,1976.37
2019-07-03,ES,Madrid,o3,87,0.5,61.7,39.2,1725.22
2019-07-10,ES,Madrid,o3,94,12.2,84.5,36.5,3138.06
2019-07-24,ES,Madrid,o3,92,7.8,62.1,37.8,1691.62
2019-07-25,ES,Madrid,o3,136,4.9,59.7,32.5,1799.07
2019-09-25,ES,Madrid,o3,130,1.5,39.8,23.2,884.07
2019-09-28,ES,Madrid,o3,165,0.5,51.9,18.2,2010.87
